search URL:,https://patents.google.com/?assignee=university&country=US&language=ENGLISH&before=publication:20120501&after=publication:20120401&status=GRANT&type=PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link
US8163071B2,"Hollow fiber, dope composition for forming hollow fiber, and method of preparing hollow fiber using the same ",Iucf-Hyu (Industry-University Cooperation Foundation Hanyang University),"Young Moo Lee, Ho Bum Park, Sang Hoon Han, Chul Ho Jung",2008-05-19,2009-05-19,2012-04-24,2012-04-24,https://patents.google.com/patent/US8163071B2/en
US8162782B2,Palm pad device for basketball training and basketball training system ,National Chiao Tung University,Chung-Chiang CHEN,2009-11-27,2010-04-07,2012-04-24,2012-04-24,https://patents.google.com/patent/US8162782B2/en
US8153136B2,Yeast-based vaccines as immunotherapy ,"Globeimmune, Inc., The Regents Of The University Of Colorado","Alex Franzusoff, Donald Bellgrau",2002-12-16,2008-12-15,2012-04-10,2012-04-10,https://patents.google.com/patent/US8153136B2/en
US8147515B2,Medical holding apparatus and method of using medical holding apparatus ,Jichi Medical University,Takeshi Ohdaira,2006-06-30,2007-06-29,2012-04-03,2012-04-03,https://patents.google.com/patent/US8147515B2/en
US8153595B2,B7-DC variants immunogenic compositions and methods of use thereof ,The Johns Hopkins University,Lieping Chen,2007-07-13,2008-07-11,2012-04-10,2012-04-10,https://patents.google.com/patent/US8153595B2/en
US8163502B2,Method for predicting the risk of disease based on lectin binding ,"Proactive Oral Solutions, Inc., University Of Southern California","Patricia Denny, Paul C. Denny, Mahvash Navazesh",2003-04-01,2010-05-24,2012-04-24,2012-04-24,https://patents.google.com/patent/US8163502B2/en
US8152848B2,Structural/biological implant system ,University Of Connecticut,"Martin Allen Freilich, John Robert Kelly, Rebecca Lee Cochrane",2003-06-13,2008-10-28,2012-04-10,2012-04-10,https://patents.google.com/patent/US8152848B2/en
US8155395B2,Iris authentication apparatus ,"Yamatake Corporation, National University Corporation Tohoku University","Koji Kobayashi, Atsushi Katsumata, Hiroshi Nakajima, Kazuyuki Miyazawa, Koichi Ito, Takafumi Aoki",2005-07-29,2006-07-28,2012-04-10,2012-04-10,https://patents.google.com/patent/US8155395B2/en
US8163814B2,"Process of forming crosslinked copolymer film, crosslinked copolymer film formed thereby, and water purification membrane ","The University Of Massachusetts, Board Of Regents, The University Of Texas System","Todd Shannon Emrick, Kurt Breitenkamp, Ravindra Revanur, Benny D. Freeman, Bryan McCloskey",2006-09-08,2011-02-11,2012-04-24,2012-04-24,https://patents.google.com/patent/US8163814B2/en
US8164022B2,Optical sensor for quality monitoring of a welding process ,The Regents Of The University Of Michigan,"Jyoti Mazumder, Ashish K. Dasgupta, Mikhail Vasilyev",2006-12-06,2007-12-06,2012-04-24,2012-04-24,https://patents.google.com/patent/US8164022B2/en
